"","plot","period","effort","year","month","y_count","y_occ","newmoonnumber","ym","precip","airtemp","precip_lag1","precip_lag2","ndvi","season"
"11024",6,472,49,2018,3,4,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11025",7,472,49,2018,3,2,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11026",8,472,49,2018,3,0,0,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11027",9,472,49,2018,3,2,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11028",10,472,49,2018,3,0,0,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11029",11,472,49,2018,3,7,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11030",12,472,49,2018,3,1,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11031",13,472,49,2018,3,1,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11032",14,472,49,2018,3,3,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11033",15,472,49,2018,3,0,0,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11034",16,472,49,2018,3,4,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11035",17,472,49,2018,3,3,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11036",18,472,49,2018,3,9,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11037",19,472,49,2018,3,0,0,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11038",20,472,49,2018,3,0,0,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11039",21,472,49,2018,3,0,0,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11040",22,472,49,2018,3,0,0,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11041",23,472,49,2018,3,4,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11042",24,472,49,2018,3,3,1,504,2018-03-01,1.016,14.3283803763441,19.812,1.27,NA,"spring"
"11043",1,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11044",2,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11045",3,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11046",4,473,49,2018,4,1,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11047",5,473,49,2018,4,2,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11048",6,473,49,2018,4,6,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11049",7,473,49,2018,4,2,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11050",8,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11051",9,473,49,2018,4,3,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11052",10,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11053",11,473,49,2018,4,9,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11054",12,473,49,2018,4,1,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11055",13,473,49,2018,4,5,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11056",14,473,49,2018,4,3,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11057",15,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11058",16,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11059",17,473,49,2018,4,2,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11060",18,473,49,2018,4,9,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11061",19,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11062",20,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11063",21,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11064",22,473,49,2018,4,0,0,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11065",23,473,49,2018,4,2,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11066",24,473,49,2018,4,3,1,505,2018-04-01,0,20.4457166666667,1.016,19.812,NA,"spring"
"11067",1,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11068",2,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11069",3,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11070",4,474,49,2018,5,1,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11071",5,474,49,2018,5,1,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11072",6,474,49,2018,5,3,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11073",7,474,49,2018,5,2,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11074",8,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11075",9,474,49,2018,5,1,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11076",10,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11077",11,474,49,2018,5,1,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11078",12,474,49,2018,5,1,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11079",13,474,49,2018,5,1,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11080",14,474,49,2018,5,3,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11081",15,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11082",16,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11083",17,474,49,2018,5,3,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11084",18,474,49,2018,5,2,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11085",19,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11086",20,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11087",21,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11088",22,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11089",23,474,49,2018,5,0,0,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11090",24,474,49,2018,5,2,1,506,2018-05-01,0.508,24.2789919354839,0,1.016,NA,"spring"
"11091",1,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11092",2,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11093",3,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11094",4,475,49,2018,6,2,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11095",5,475,49,2018,6,6,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11096",6,475,49,2018,6,5,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11097",7,475,49,2018,6,2,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11098",8,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11099",9,475,49,2018,6,1,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11100",10,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11101",11,475,49,2018,6,2,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11102",12,475,49,2018,6,1,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11103",13,475,49,2018,6,2,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11104",14,475,49,2018,6,2,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11105",15,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11106",16,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11107",17,475,49,2018,6,3,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11108",18,475,49,2018,6,5,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11109",19,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11110",20,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11111",21,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11112",22,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11113",23,475,49,2018,6,0,0,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11114",24,475,49,2018,6,2,1,507,2018-06-01,15.24,28.3363055555556,0.508,0,NA,"summer"
"11115",1,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11116",2,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11117",3,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11118",4,476,49,2018,7,3,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11119",5,476,49,2018,7,3,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11120",6,476,49,2018,7,2,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11121",7,476,49,2018,7,3,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11122",8,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11123",9,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11124",10,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11125",11,476,49,2018,7,2,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11126",12,476,49,2018,7,1,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11127",13,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11128",14,476,49,2018,7,2,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11129",15,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11130",16,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11131",17,476,49,2018,7,4,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11132",18,476,49,2018,7,3,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11133",19,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11134",20,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11135",21,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11136",22,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11137",23,476,49,2018,7,0,0,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11138",24,476,49,2018,7,2,1,508,2018-07-01,25.654,27.7919220430108,15.24,0.508,NA,"summer"
"11139",1,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11140",2,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11141",3,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11142",4,477,49,2018,8,1,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11143",5,477,49,2018,8,2,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11144",6,477,49,2018,8,2,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11145",7,477,49,2018,8,2,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11146",8,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11147",9,477,49,2018,8,1,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11148",10,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11149",11,477,49,2018,8,1,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11150",12,477,49,2018,8,1,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11151",13,477,49,2018,8,2,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11152",14,477,49,2018,8,2,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11153",15,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11154",16,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11155",17,477,49,2018,8,3,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11156",18,477,49,2018,8,3,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11157",19,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11158",20,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11159",21,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11160",22,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11161",23,477,49,2018,8,0,0,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11162",24,477,49,2018,8,3,1,509,2018-08-01,43.942,26.3664247311828,25.654,15.24,NA,"summer"
"11163",1,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11164",2,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11165",3,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11166",4,478,49,2018,9,2,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11167",5,478,49,2018,9,2,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11168",6,478,49,2018,9,2,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11169",7,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11170",8,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11171",9,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11172",10,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11173",11,478,49,2018,9,2,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11174",12,478,49,2018,9,1,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11175",13,478,49,2018,9,2,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11176",14,478,49,2018,9,1,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11177",15,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11178",16,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11179",17,478,49,2018,9,3,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11180",18,478,49,2018,9,3,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11181",19,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11182",20,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11183",21,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11184",22,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11185",23,478,49,2018,9,0,0,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11186",24,478,49,2018,9,4,1,510,2018-09-01,39.112,24.6913055555556,43.942,25.654,NA,"fall"
"11187",1,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11188",2,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11189",3,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11190",4,479,49,2018,10,4,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11191",5,479,49,2018,10,2,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11192",6,479,49,2018,10,2,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11193",7,479,49,2018,10,4,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11194",8,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11195",9,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11196",10,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11197",11,479,49,2018,10,2,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11198",12,479,49,2018,10,1,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11199",13,479,49,2018,10,1,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11200",14,479,49,2018,10,1,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11201",15,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11202",16,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11203",17,479,49,2018,10,1,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11204",18,479,49,2018,10,3,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11205",19,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11206",20,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11207",21,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11208",22,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11209",23,479,49,2018,10,0,0,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11210",24,479,49,2018,10,1,1,511,2018-10-01,56.134,16.238185483871,39.112,43.942,NA,"fall"
"11211",1,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11212",2,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11213",3,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11214",4,480,49,2018,11,3,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11215",5,480,49,2018,11,1,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11216",6,480,49,2018,11,4,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11217",7,480,49,2018,11,3,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11218",8,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11219",9,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11220",10,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11221",11,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11222",12,480,49,2018,11,4,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11223",13,480,49,2018,11,1,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11224",14,480,49,2018,11,3,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11225",15,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11226",16,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11227",17,480,49,2018,11,3,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11228",18,480,49,2018,11,3,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11229",19,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11230",20,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11231",21,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11232",22,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11233",23,480,49,2018,11,0,0,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11234",24,480,49,2018,11,2,1,512,2018-11-01,5.588,10.7052013888889,56.134,39.112,NA,"fall"
"11235",2,481,49,2018,12,0,0,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11236",3,481,49,2018,12,0,0,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11237",5,481,49,2018,12,0,0,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11238",7,481,49,2018,12,4,1,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11239",8,481,49,2018,12,0,0,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11240",9,481,49,2018,12,3,1,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11241",10,481,49,2018,12,0,0,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11242",13,481,49,2018,12,0,0,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11243",14,481,49,2018,12,3,1,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11244",15,481,49,2018,12,0,0,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11245",16,481,49,2018,12,0,0,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11246",17,481,49,2018,12,6,1,513,2018-12-01,46.736,7.40138844086021,5.588,56.134,NA,"winter"
"11247",1,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11248",2,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11249",3,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11250",5,482,49,2019,2,3,1,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11251",7,482,49,2019,2,4,1,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11252",8,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11253",9,482,49,2019,2,5,1,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11254",10,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11255",13,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11256",14,482,49,2019,2,8,1,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11257",15,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11258",16,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11259",17,482,49,2019,2,4,1,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11260",20,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11261",21,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11262",22,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11263",23,482,49,2019,2,0,0,515,2019-02-01,9.144,8.05695833333333,17.018,46.736,NA,"winter"
"11264",1,483,49,2019,3,0,0,516,2019-03-01,21.082,13.0547083333333,9.144,17.018,NA,"spring"
"11265",2,483,49,2019,3,0,0,516,2019-03-01,21.082,13.0547083333333,9.144,17.018,NA,"spring"
"11266",3,483,49,2019,3,1,1,516,2019-03-01,21.082,13.0547083333333,9.144,17.018,NA,"spring"
"11267",4,483,49,2019,3,4,1,516,2019-03-01,21.082,13.0547083333333,9.144,17.018,NA,"spring"
"11268",5,483,49,2019,3,5,1,516,2019-03-01,21.082,13.0547083333333,9.144,17.018,NA,"spring"
"11269",6,483,49,2019,3,4,1,516,2019-03-01,21.082,13.0547083333333,9.144,17.018,NA,"spring"
"11270",7,483,49,2019,3,5,1,516,2019-03-01,21.082,13.0547083333333,9.144,17.018,NA,"spring"
"11271",8,483,49,2019,3,1,1,516,2019-03-01,21.082,13.0547083333333,9.144,17.018,NA,"spring"
